ID,BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM,SOURCE,CMPLX_NUM,LIVING_GBA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,ASSESSMENT_SUBNBHD,CENSUS_TRACT,CENSUS_BLOCK,WARD,SQUARE,X,Y,QUADRANT
95047,1,1,Warm Cool,Y,1,7,3,1955,2013,1973,2,7/16/2013 0:00,293000,Q,1,1636,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2781,7/22/2018 18:01,Residential,,,4322 CHAPLIN STREET SE,WASHINGTON,DC,20019,18S UJ 31664 05536,38.88257327,-76.94073167,Fort Dupont Park,022 C Fort Dupont Park,9907,009907 2002,Ward 7,5394,-76.94097199,38.88225062,SE
59775,2,0,Warm Cool,Y,1,6,3,1908,1991,1957,2,10/1/2004 0:00,331000,Q,1,1368,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1613,7/22/2018 18:01,Residential,,,141 ADAMS STREET NW,WASHINGTON,DC,20001,18S UJ 25444 09873,38.92041983,-77.01350707,Ledroit Park,031 B Ledroit Park,3301,003301 3000,Ward 5,3125,-77.01331558,38.92060806,NW
44306,3,0,Hot Water Rad,N,3,9,5,1908,1945,1960,3,6/21/1999 0:00,277500,Q,1,2958,1,3 Story,Multi,Good Quality,Average,Stucco,Metal- Sms,Hardwood,3,0,24,1386,7/22/2018 18:01,Residential,,,3358 18TH STREET NW,WASHINGTON,DC,20010,18S UJ 23046 11414,38.93382264,-77.04154679,Mt. Pleasant,036 A Mt. Pleasant,2701,002701 2004,Ward 1,2615,-77.04279794,38.93352788,NW
9891,1,1,Hot Water Rad,N,1,6,2,1900,2005,1969,3,6/21/2018 0:00,935000,U,2,1701,1,3 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,2,11,879,7/22/2018 18:01,Residential,,,536 6TH STREET SE,WASHINGTON,DC,20003,18S UJ 26676 05541,38.88165241,-76.9982167,Capitol Hill,009 A Capitol Hill,7000,007000 1002,Ward 6,877,-76.99723812,38.88212606,SE
40314,3,2,Forced Air,Y,1,10,6,1915,2012,1982,3,3/19/2018 0:00,1625000,Q,4,3244,1,3 Story,Semi-Detached,Good Quality,Good,Common Brick,Built Up,Hardwood,1,1,13,3255,7/22/2018 18:01,Residential,,,1639 HARVARD STREET NW,WASHINGTON,DC,20009,18S UJ 23299 10697,38.92741195,-77.03844873,Mt. Pleasant,036 B Mt. Pleasant,2702,002702 2007,Ward 1,2591,-77.03845102,38.92804016,NW
60758,2,0,Hot Water Rad,N,1,6,3,1908,2008,1967,2,2/28/2017 0:00,830000,Q,3,1312,1,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Wood Floor,1,1,11,1329,7/22/2018 18:01,Residential,,,113 SEATON PLACE NW,WASHINGTON,DC,20001,18S UJ 25488 09265,38.91495455,-77.01284199,Eckington,019 A Eckington,3302,003302 1002,Ward 5,3109,-77.01289901,38.91505762,NW
47085,3,1,Forced Air,Y,1,8,5,1905,2010,1960,3,5/29/2002 0:00,310000,U,1,2360,1,3 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood/Carp,1,0,11,2276,7/22/2018 18:01,Residential,,,1017 LAMONT STREET NW,WASHINGTON,DC,20010,18S UJ 24279 11066,38.9309305,-77.02724486,Columbia Heights,015 D Columbia Heights,3100,003100 1006,Ward 1,2841,-77.02739323,38.93141541,NW
45506,2,2,Hot Water Rad,Y,1,7,4,1932,2013,1967,2,2/23/2016 0:00,642000,Q,6,1848,1,2 Story,Row Inside,Above Average,Good,Brick/Stone,Built Up,Hardwood,1,1,11,1840,7/22/2018 18:01,Residential,,,1306 SHERIDAN STREET NW,WASHINGTON,DC,20011,18S UJ 24115 14954,38.96591542,-77.03013003,Brightwood,006 A Brightwood,1804,001804 3001,Ward 4,2789,-77.031501,38.96566917,NW
59292,3,1,Forced Air,Y,1,10,3,1925,2011,1978,2,6/6/2011 0:00,445000,Q,1,1336,1,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,1,0,11,1440,7/22/2018 18:01,Residential,,,5019 8TH STREET NW,WASHINGTON,DC,20011,18S UJ 24647 13340,38.95148821,-77.02358699,Petworth,042 B Petworth,2201,002201 1002,Ward 4,3148,-77.02294825,38.95146391,NW
19342,2,1,Warm Cool,Y,1,7,4,1968,2016,1995,3,8/16/2016 0:00,2200000,Q,4,2872,1,3 Story,Single,Superior,Very Good,Common Brick,Built Up,Hardwood,1,2,13,3000,7/22/2018 18:01,Residential,,,3322 DENT PLACE NW,WASHINGTON,DC,20007,18S UJ 20791 08991,38.91153563,-77.06691619,Georgetown,025 D Georgetown,202,000202 1008,Ward 2,1278,-77.06683527,38.911276,NW
93683,2,1,Forced Air,Y,1,5,3,1936,2009,1964,2,7/23/2009 0:00,255000,Q,1,906,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2876,7/22/2018 18:01,Residential,,,104 53RD STREET NE,WASHINGTON,DC,20019,18S UJ 32938 06448,38.89103382,-76.9262792,Deanwood,018 C Deanwood,7808,007808 1010,Ward 7,5242,-76.92689128,38.8909904,NE
26546,3,2,Warm Cool,Y,1,7,3,1950,2001,1986,1,2/3/2006 0:00,2375000,Q,1,4726,1,1 Story,Single,Superior,Good,Stone/Stucco,Slate,Hardwood/Carp,2,2,12,12251,7/22/2018 18:01,Residential,,,4995 GLENBROOK ROAD NW,WASHINGTON,DC,20016,18S UJ 17896 11729,38.93560389,-77.10101516,Spring Valley,050 C Spring Valley,901,000901 2023,Ward 3,1431,-77.10282998,38.93617935,NW
72453,1,1,Warm Cool,Y,1,5,2,1948,2006,1965,2,1/30/2007 0:00,339900,Q,1,816,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,1654,7/22/2018 18:01,Residential,,,642 EMERSON STREET NE,WASHINGTON,DC,20017,18S UJ 26972 13146,38.95019984,-76.99671803,Brookland,007 A Brookland,9509,009509 3003,Ward 5,3782,-76.99628365,38.95049671,NE
29433,4,1,Warm Cool,Y,1,9,5,1926,2008,1978,2,3/24/2014 0:00,1725000,Q,1,2670,1,2 Story,Single,Excellent,Good,Stucco,Shingle,Hardwood,1,1,12,7500,7/22/2018 18:01,Residential,,,4414 LOWELL STREET NW,WASHINGTON,DC,20016,18S UJ 19104 11324,38.9322022,-77.08697811,Wesley Heights,054 A Wesley Heights,801,000801 3011,Ward 3,1607,-77.08752172,38.93188776,NW
67609,2,0,Forced Air,N,1,6,2,1949,2013,1968,2,12/17/2015 0:00,398250,Q,4,912,1,2 Story,Row End,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,11,1995,7/22/2018 18:01,Residential,,,712 FARRAGUT PLACE NE,WASHINGTON,DC,20017,18S UJ 27016 13281,38.95142711,-76.99624487,Brookland,007 A Brookland,9509,009509 3000,Ward 5,3777,-76.99682812,38.95157437,NE
44834,2,2,Hot Water Rad,Y,1,8,4,1920,2014,1964,2.5,7/10/2014 0:00,630000,Q,4,1786,1,2.5 Story Unfin,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1489,7/22/2018 18:01,Residential,,,1427 MERIDIAN PLACE NW,WASHINGTON,DC,20010,18S UJ 23718 11386,38.93370416,-77.03378965,Columbia Heights,015 A Columbia Heights,2801,002801 1001,Ward 1,2684,-77.03381997,38.93400227,NW
90117,2,0,Warm Cool,Y,1,8,4,1955,2004,1973,1,11/30/2004 0:00,319000,Q,1,1665,1,1 Story,Single,Average,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,10830,7/22/2018 18:01,Residential,,,503 49TH STREET NE,WASHINGTON,DC,20019,18S UJ 32391 06964,38.89557675,-76.93270696,Deanwood,018 E Deanwood,7804,007804 2008,Ward 7,5183,-76.93270888,38.89605211,NE
11049,2,1,Forced Air,Y,2,8,3,1922,1995,1969,2,9/4/2009 0:00,549900,Q,1,1232,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,2,0,24,808,7/22/2018 18:01,Residential,,,722 G STREET NE,WASHINGTON,DC,20002,18S UJ 26971 07469,38.89907399,-76.99529333,Old City 1,039 J Old City 1,8302,008302 1000,Ward 6,890,-76.9955507,38.89943354,NE
51973,3,1,Forced Air,Y,2,8,4,1910,2013,1984,2,6/16/2015 0:00,757000,Q,6,1726,1,3 Story,Row Inside,Above Average,Good,Vinyl Siding,Metal- Sms,Wood Floor,2,0,24,745,7/22/2018 18:01,Residential,,,906 EUCLID STREET NW,WASHINGTON,DC,20001,18S UJ 24488 10275,38.92384847,-77.02463315,Columbia Heights,015 E Columbia Heights,3500,003500 2001,Ward 1,2882,-77.02488417,38.92368618,NW
14701,2,0,Warm Cool,Y,1,8,3,1914,1989,1967,2,5/10/2002 0:00,360000,Q,1,1440,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood/Carp,1,1,11,1360,7/22/2018 18:01,Residential,,,1332 SOUTH CAROLINA AVENUE SE,WASHINGTON,DC,20003,18S UJ 27665 06068,38.88659225,-76.98694228,Old City 1,039 M Old City 1,6700,006700 1008,Ward 6,1038,-76.98668636,38.88700364,SE
92992,4,1,Warm Cool,Y,1,5,5,1928,2012,1964,2,6/11/2012 0:00,332000,Q,1,1852,1,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,4000,7/22/2018 18:01,Residential,,,1328 T STREET SE,WASHINGTON,DC,20020,18S UJ 27732 03974,38.867746,-76.98564651,Anacostia,002 B Anacostia,7601,007601 5020,Ward 8,5602,-76.98607511,38.86774858,SE
21366,2,0,Forced Air,Y,1,8,3,1925,2007,1969,2,9/5/2006 0:00,657500,Q,1,1116,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1800,7/22/2018 18:01,Residential,,,1919 37TH STREET NW,WASHINGTON,DC,20007,18S UJ 20310 09499,38.91601722,-77.07259516,Burleith,008 A Burleith,300,000300 1003,Ward 2,1296,-77.0703833,38.9158701,NW
90813,1,0,Forced Air,Y,1,5,2,1953,2003,1971,2,4/26/2011 0:00,110114,U,1,832,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,1720,7/22/2018 18:01,Residential,,,4227 H STREET SE,WASHINGTON,DC,20019,18S UJ 31514 05086,38.87848977,-76.94235716,Fort Dupont Park,022 C Fort Dupont Park,7707,007707 2006,Ward 7,5383,-76.94207071,38.87843885,SE
24306,2,1,Warm Cool,Y,1,6,2,1958,1979,1974,2,5/17/2012 0:00,742000,Q,1,1424,1,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,2,12,4763,7/22/2018 18:01,Residential,,,1831 47TH PLACE NW,WASHINGTON,DC,20007,18S UJ 18794 09225,38.91323802,-77.08999818,Berkley,004 A Berkley,802,000802 1006,Ward 3,1368,-77.08929835,38.91271601,NW
92005,2,0,Forced Air,Y,1,6,2,1945,2013,1965,2,11/6/2013 0:00,215000,Q,1,832,1,2 Story,Semi-Detached,Average,Very Good,Common Brick,Comp Shingle,Wood Floor,1,0,13,1548,7/22/2018 18:01,Residential,,,333 63RD STREET NE,WASHINGTON,DC,20019,18S UJ 34292 06683,38.89340272,-76.91073057,Deanwood,018 C Deanwood,7808,007808 2009,Ward 7,5269,-76.91051093,38.89289789,NE
79512,3,0,Forced Air,Y,1,7,4,1928,2013,1964,1.75,3/31/2014 0:00,455000,Q,1,1460,1,1.5 Story Fin,Single,Average,Good,Shingle,Comp Shingle,Hardwood/Carp,1,0,12,9671,7/22/2018 18:01,Residential,,,3037 VISTA STREET NE,WASHINGTON,DC,20018,18S UJ 29804 10809,38.92971041,-76.96347523,Woodridge,056 B Woodridge,11100,011100 1000,Ward 5,4336,-76.96316152,38.92996356,NE
38194,3,1,Hot Water Rad,N,1,7,5,1914,1987,1970,2,5/1/2018 0:00,1550000,Q,3,2440,1,2 Story,Row End,Excellent,Average,Common Brick,Metal- Sms,Hardwood,1,2,11,3010,7/22/2018 18:01,Residential,,,1928 BELMONT ROAD NW,WASHINGTON,DC,20009,18S UJ 22572 09930,38.92036194,-77.04663552,Kalorama,029 C Kalorama,4001,004001 3007,Ward 1,2539,-77.04602757,38.9201422,NW
30597,3,0,Warm Cool,Y,1,7,3,1923,2001,1961,2,1/18/1996 0:00,338500,Q,1,1814,1,2 Story,Single,Very Good,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5128,7/22/2018 18:01,Residential,,,3920 JENIFER STREET NW,WASHINGTON,DC,20015,18S UJ 19794 14266,38.95884068,-77.07979966,Chevy Chase,011 A Chevy Chase,1100,001100 2007,Ward 3,1753,-77.07916221,38.95857747,NW
7156,2,1,Forced Air,Y,1,8,4,1900,2007,1969,3,1/14/2002 0:00,430000,Q,1,2528,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood/Carp,1,3,11,1521,7/22/2018 18:01,Residential,,,637 4TH STREET NE,WASHINGTON,DC,20002,18S UJ 26533 07405,38.89840881,-77.00033408,Old City 1,039 J Old City 1,8301,008301 1006,Ward 6,810,-77.00002579,38.8981284,NE
46764,4,1,Hot Water Rad,Y,2,9,5,1909,2009,1967,2,6/9/2009 0:00,530000,Q,1,1846,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1445,7/22/2018 18:01,Residential,,,905 MONROE STREET NW,WASHINGTON,DC,20010,18S UJ 24282 11293,38.93297295,-77.02726352,Columbia Heights,015 D Columbia Heights,2900,002900 1001,Ward 1,2831,-77.02692989,38.93433182,NW
2402,3,0,Warm Cool,Y,2,10,6,1916,2004,1972,3,12/12/2016 0:00,1330000,Q,2,2100,1,3 Story,Row Inside,Very Good,Good,Brick/Stone,Built Up,Hardwood,2,1,24,792,7/22/2018 18:01,Residential,,,1730 18TH STREET NW,WASHINGTON,DC,20009,18S UJ 22967 09158,38.91348921,-77.04188466,Old City 2,040 D Old City 2,4202,004202 1001,Ward 2,133,-77.04249941,38.91349452,NW
55808,3,1,Forced Air,Y,1,10,4,1930,2015,1978,2,8/5/2015 0:00,228095,U,4,1248,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1983,7/22/2018 18:01,Residential,,,622 MADISON STREET NW,WASHINGTON,DC,20011,18S UJ 24803 14096,38.95832616,-77.02198368,Petworth,042 B Petworth,2101,002101 1007,Ward 4,3206,-77.02121326,38.95794663,NW
28825,4,1,Warm Cool,Y,1,9,6,1955,2000,1984,2.25,8/12/2003 0:00,150000,U,1,3489,1,2.5 Story Fin,Single,Excellent,Very Good,Wood Siding,Slate,Hardwood,1,1,12,7500,7/22/2018 18:01,Residential,,,3210 45TH STREET NW,WASHINGTON,DC,20016,18S UJ 18941 11403,38.93288108,-77.08887447,Wesley Heights,054 A Wesley Heights,801,000801 3009,Ward 3,1605,-77.08975439,38.93285826,NW
96783,4,0,Hot Water Rad,N,4,14,6,1937,2017,1954,2,5/16/2017 0:00,417000,Q,3,3220,1,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood/Carp,4,0,23,3878,7/22/2018 18:01,Residential,,,2803 Q STREET SE,WASHINGTON,DC,20020,18S UJ 29324 04250,38.8705434,-76.96738361,Hillcrest,028 A Hillcrest,7604,007604 3004,Ward 7,5584,-76.96654963,38.87006957,SE
92648,1,0,Forced Air,Y,1,6,2,1953,2013,1971,2,8/4/2017 0:00,265000,Q,3,832,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,1720,7/22/2018 18:01,Residential,,,4244 HILDRETH STREET SE,WASHINGTON,DC,20019,18S UJ 31576 05058,38.8782533,-76.9416283,Fort Dupont Park,022 C Fort Dupont Park,7707,007707 2006,Ward 7,5383,-76.94207071,38.87843885,SE
98792,2,0,Forced Air,Y,1,6,3,1950,2012,1963,2,1/10/2013 0:00,189500,Q,1,832,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2002,7/22/2018 18:01,Residential,,,3020 24TH PLACE SE,WASHINGTON,DC,20020,18S UJ 28965 02350,38.85336261,-76.97104247,Randle Heights,043 B Randle Heights,7408,007408 1004,Ward 8,5844,-76.97079849,38.85361979,SE
78048,3,1,Forced Air,Y,1,6,3,1928,2010,1964,2,9/14/2016 0:00,695000,Q,7,1661,1,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,1,12,3500,7/22/2018 18:01,Residential,,,3610 SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20018,18S UJ 28798 11359,38.93446167,-76.9752084,Woodridge,056 A Woodridge,9400,009400 2004,Ward 5,4224,-76.97562703,38.93453696,NE
104467,2,1,Forced Air,Y,1,6,2,1941,2017,1964,2,5/30/2017 0:00,320000,Q,4,912,1,2 Story,Row End,Average,Very Good,Common Brick,Built Up,Hardwood,1,0,11,2114,7/22/2018 18:01,Residential,,,4017 MARTIN LUTHER KING JR AVENUE SW,WASHINGTON,DC,20032,18S UH 25464 99968,38.83121673,-77.01076088,Congress Heights,016 A Congress Heights,9807,009807 1012,Ward 8,6176,-77.01132832,38.83095599,SW
12528,2,0,Forced Air,Y,1,5,2,1900,2009,1964,2,8/11/2014 0:00,635000,Q,4,1020,1,2 Story,Row Inside,Average,Good,Common Brick,Neopren,Hardwood,1,0,11,851,7/22/2018 18:01,Residential,,,413 12TH STREET SE,WASHINGTON,DC,20003,18S UJ 27349 05760,38.88375847,-76.99051503,Old City 1,039 M Old City 1,6900,006900 1010,Ward 6,992,-76.99081126,38.88354542,SE
106391,2,2,Forced Air,Y,1,5,3,1911,2014,1964,2,5/15/2015 0:00,283000,Q,5,1010,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1734,7/22/2018 18:01,Residential,,,628 MILWAUKEE PLACE SE,WASHINGTON,DC,20032,18S UJ 26679 01830,38.84823073,-76.99724181,Congress Heights,016 B Congress Heights,10400,010400 2020,Ward 8,5982,-76.99714443,38.84725933,SE
82442,3,1,Forced Air,Y,1,7,4,1910,2014,1964,2,3/19/2018 0:00,750000,U,4,1900,1,2 Story,Single,Average,Very Good,Aluminum,Comp Shingle,Hardwood,1,0,12,8120,7/22/2018 18:01,Residential,,,2641 MYRTLE AVENUE NE,WASHINGTON,DC,20018,18S UJ 29397 10898,38.93042893,-76.96818798,Woodridge,056 B Woodridge,11100,011100 1037,Ward 5,4318,-76.96814269,38.92995967,NE
73356,3,1,Forced Air,Y,1,8,3,1917,2013,1964,2,6/27/2013 0:00,500000,Q,1,1120,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,832,7/22/2018 18:01,Residential,,,1305 MONTELLO AVENUE NE,WASHINGTON,DC,20002,18S UJ 27563 08078,38.9046715,-76.98862416,Trinidad,052 A Trinidad,8802,008802 3000,Ward 5,4063,-76.98713203,38.90442658,NE
64784,1,0,Hot Water Rad,N,1,7,3,1926,1986,1954,2,1/23/2017 0:00,404000,Q,2,1204,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1777,7/22/2018 18:01,Residential,,,2606 4TH STREET NE,WASHINGTON,DC,20002,18S UJ 26549 10213,38.92369838,-77.00085222,Brookland,007 E Brookland,9204,009204 1004,Ward 5,3551,-77.00134086,38.92383312,NE
89477,1,0,Forced Air,Y,1,6,3,1944,2007,1955,2,6/26/2007 0:00,130000,U,1,800,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2250,7/22/2018 18:01,Residential,,,217 56TH STREET NE,WASHINGTON,DC,20019,18S UJ 33360 06514,38.89170746,-76.92143434,Deanwood,018 C Deanwood,7808,007808 3008,Ward 7,5249,-76.92090902,38.89258863,NE
74513,2,0,Forced Air,Y,1,7,2,1930,2007,1964,2,11/20/2008 0:00,199500,U,1,1120,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1299,7/22/2018 18:01,Residential,,,1459 HOLBROOK STREET NE,WASHINGTON,DC,20002,18S UJ 28101 08037,38.90441084,-76.98241715,Trinidad,052 B Trinidad,8802,008802 1004,Ward 5,4075,-76.982496,38.90396224,NE
24980,2,1,Forced Air,Y,1,8,4,1980,2002,1995,2,11/25/2014 0:00,1185000,Q,4,2408,1,2 Story,Single,Very Good,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,5945,7/22/2018 18:01,Residential,,,5711 SHERIER PLACE NW,WASHINGTON,DC,20016,18S UJ 17077 11418,38.93263008,-77.11036898,Palisades,041 A Palisades,902,000902 2030,Ward 3,1453,-77.11045938,38.93320772,NW
1689,2,1,Forced Air,Y,1,7,3,1890,2009,1969,2,2/19/2010 0:00,615000,U,1,2110,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1,0,11,1900,7/22/2018 18:01,Residential,,,939 R STREET NW,WASHINGTON,DC,20001,18S UJ 24385 09050,38.91279426,-77.02550505,Old City 2,040 G Old City 2,4901,004901 1004,Ward 6,363,-77.02495472,38.91350629,NW
100212,2,0,Warm Cool,Y,1,6,2,1951,2017,1970,2,10/6/2017 0:00,305000,Q,5,832,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1528,7/22/2018 18:01,Residential,,,3012 22ND STREET SE,WASHINGTON,DC,20020,18S UJ 28710 02387,38.85364464,-76.97398717,Randle Heights,043 B Randle Heights,7408,007408 1007,Ward 8,5841,-76.97376633,38.85360803,SE
54714,1,0,Hot Water Rad,N,1,6,3,1910,2007,1957,2,5/3/1996 0:00,122000,U,1,1328,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1600,7/22/2018 18:01,Residential,,,443 IRVING STREET NW,WASHINGTON,DC,20010,18S UJ 24977 10902,38.92959834,-77.01915074,Columbia Heights,015 C Columbia Heights,3200,003200 4000,Ward 1,3049,-77.01892264,38.92995544,NW
7956,2,1,Forced Air,Y,1,7,4,1909,2010,1964,2,9/15/2010 0:00,625000,Q,1,1288,1,2 Story,Row End,Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,0,11,947,7/22/2018 18:01,Residential,,,935 5TH STREET NE,WASHINGTON,DC,20002,18S UJ 26633 07812,38.90209566,-76.99928304,Old City 1,039 L Old City 1,10600,010600 2047,Ward 6,831,-76.9991087,38.9019656,NE
106582,2,0,Forced Air,Y,1,6,2,1941,2012,1964,2,4/4/2012 0:00,127500,Q,1,944,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1045,7/22/2018 18:01,Residential,,,4047 1ST STREET SW,WASHINGTON,DC,20032,18S UH 25330 99926,38.8308184,-77.01229914,Congress Heights,016 A Congress Heights,9807,009807 1004,Ward 8,6173,-77.01216738,38.83121745,SW
64799,3,1,Forced Air,Y,1,8,3,1921,2018,1984,0,2/6/2018 0:00,762500,Q,3,1280,1,2 Story,Row End,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,2,0,11,1859,7/22/2018 18:01,Residential,,,16 CHANNING STREET NE,WASHINGTON,DC,20002,18S UJ 25902 10099,38.92254673,-77.00828182,Brookland,007 E Brookland,9203,009203 1005,Ward 5,3503,-77.00874013,38.92278873,NE
18809,2,0,Forced Air,Y,2,6,2,1948,1977,1961,2,9/19/2011 0:00,357500,Q,1,1152,1,2 Story,Multi,Above Average,Average,Common Brick,Metal- Sms,Hardwood,2,0,23,1285,7/22/2018 18:01,Residential,,,423 17TH STREET SE,WASHINGTON,DC,20003,18S UJ 28172 05736,38.88370101,-76.98102582,Old City 1,039 B Old City 1,6802,006802 2002,Ward 6,1090,-76.98136527,38.88363034,SE
25185,3,1,Warm Cool,Y,1,8,3,1985,2013,2000,2,5/7/1999 0:00,479000,U,1,2910,1,2 Story,Single,Excellent,Good,Stucco,Comp Shingle,Hardwood,1,0,12,6876,7/22/2018 18:01,Residential,,,4727 MACARTHUR BOULEVARD NW,WASHINGTON,DC,20007,18S UJ 18657 09308,38.91395366,-77.09159617,Berkley,004 A Berkley,802,000802 1001,Ward 3,1371,-77.091324,38.91395303,NW
11154,2,0,Hot Water Rad,Y,1,6,2,1901,2000,1964,2,2/26/2010 0:00,587000,Q,1,1152,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,811,7/22/2018 18:01,Residential,,,538 9TH STREET SE,WASHINGTON,DC,20003,18S UJ 27082 05513,38.88147676,-76.99352618,Capitol Hill,009 A Capitol Hill,7000,007000 2010,Ward 6,949,-76.99314318,38.88204801,SE
26768,2,0,Warm Cool,Y,1,5,2,1939,1994,1969,2,5/24/2016 0:00,830000,Q,5,1436,1,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,2,1,12,5000,7/22/2018 18:01,Residential,,,4804 ELLICOTT STREET NW,WASHINGTON,DC,20016,18S UJ 18488 13658,38.9530967,-77.09470371,American University,001 B American University,1001,001001 5007,Ward 3,1491,-77.09523315,38.95254942,NW
62870,3,0,Forced Air,Y,1,10,3,1938,2012,1967,2,5/2/2013 0:00,440000,Q,1,1440,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,2,11,1662,7/22/2018 18:01,Residential,,,5102 NORTH CAPITOL STREET NW,WASHINGTON,DC,20011,18S UJ 25883 13436,38.95259905,-77.00935061,Petworth,042 C Petworth,2102,002102 2009,Ward 4,3398,-77.01046316,38.95280316,NW
55084,3,1,Forced Air,Y,1,8,4,1925,2016,1984,2,10/20/2017 0:00,771000,Q,4,1630,1,2 Story,Row End,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1200,7/22/2018 18:01,Residential,,,726 GALLATIN STREET NW,WASHINGTON,DC,20011,18S UJ 24683 13380,38.95184926,-77.02318287,Petworth,042 B Petworth,2201,002201 1002,Ward 4,3148,-77.02294825,38.95146391,NW
14151,1,1,Forced Air,Y,1,5,2,1910,2013,1967,2,12/20/2016 0:00,551000,Q,4,974,1,2 Story,Row End,Above Average,Very Good,Common Brick,Built Up,Hardwood,1,0,11,527,7/22/2018 18:01,Residential,,,825 12TH STREET NE,WASHINGTON,DC,20002,18S UJ 27436 07667,38.90095145,-76.98999328,Old City 1,039 L Old City 1,8410,008410 1002,Ward 6,1003,-76.98930287,38.90068802,NE
90684,2,0,Forced Air,Y,1,7,3,1947,2010,1964,2,9/30/2010 0:00,220000,Q,1,1094,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,3750,7/22/2018 18:01,Residential,,,4008 D STREET SE,WASHINGTON,DC,20019,18S UJ 31185 05824,38.88507436,-76.94632997,Fort Dupont Park,022 B Fort Dupont Park,7703,007703 2005,Ward 7,5401,-76.94831986,38.88584111,SE
31070,3,0,Hot Water Rad,Y,1,9,5,1905,1988,1963,2,12/9/2011 0:00,820000,Q,1,1912,1,2 Story,Single,Very Good,Good,Stucco,Slate,Hardwood,1,1,12,2981,7/22/2018 18:01,Residential,,,4803 41ST STREET NW,WASHINGTON,DC,20016,18S UJ 19754 13546,38.95235166,-77.08007146,Chevy Chase,011 A Chevy Chase,1100,001100 4014,Ward 3,1764,-77.08006677,38.95299259,NW
